722.6509, 310.8584
-826.6069, -212.58545
272.0182, 336.8647
-113.480225, -537.9041
-889.2265, -333.71814
739.36, 554.69556
-521.85974, 469.22803
28.578308, -230.6806
-309.69922, -632.3082
-755.45886, -31.515198
-858.7988, 369.09723
445.93457, 583.4596
-622.09973, -86.856995
874.93774, 78.17175
211.39185, -87.183716
-454.5357, -302.633
331.1006, 579.94763
-354.0431, 494.63416
917.6377, 59.52417
204.36523, 328.59766
